Número,Mov,Facção,Transporte,Nome Transp,Unitário,Desc Período OP,Ord Setor,Ficha,Local Produto,Tipo OP,Desc Tipo OP,Fac Operadores,Família,Desc Família,Grupo Família,Desc Grupo Família,Grupo Fac,Desc Grupo Fac,Grupo Setor,Desc Grupo Setor,Pedidos Prog,Nota Remessa,Descrição do Local,Retorno das Peças,Dt Limite,Dt Entrega,Marca,Desc Marca,Descrição Facção,Código,Produto Descrição,Parte,Desc Parte,Estoque,Etiqueta,Desc Etiqueta,Cor,Desc Cor,Tamanho,Ord Tam,Qtde Original,Qtde,Qtde Segunda,Qtde Incompleta,Qtde Faltante,Data Saída,Data Retorno,Fluxo,Desc Fluxo,Setor,Obs,Desc Setor,Tabela Preço,UN,Produto Status,Cliente Ped,Ped Cliente,RIS,Pedido,Pedido Codcli,Dt Fatura Ped,Ped Período,Ped Desc Período,Cliente Telefone,Cliente Consumos,Observação OF2,Dt Prevista,Grupo Cli,Desc Grupo Cli,Dt Prev Mov,Dias Fatura,Dias Retorno,Dias Parado,Qtde Pend,Preço Custo,Preço,Tempo,Tempo Total,Perc,Tab Cli Preço,Preço Padrão,Período OP,Coleção,Desc Coleção,Linha,Desc Linha,Soma Peças,Reprocesso,Opções,Produto Custo,Observação,Descrição2,Peso Talhado,Índice,Grupo Prod,Desc Grupo Prod,Comp1,Comp2,Preço Produto,Entrega,Qtde Estampa,Preço Inv,Cidade,Endereço,Número End,Bairro,Fantasia,Dias,Dt Inicio,Dt Final,Tab Observação,Posse,Setor Reprocesso,Desc Reprocesso,Prog Setor,Dias Semana,Codigo2,Preço OP,Cliente Cnpj,Local
077666,1,834,,,0,11 - SEM 47 - 2026,6,,9 lcc,0,OP PRODUÇÃO,0,T030,TOP MC C/ APLIQUE,B,8 SEMANAS,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,25/10/2026,00/01/1900,86,DISNEY C&A,CONFECCOES ONEDA LTDA,01.16.01.3157,TOP CURTO / 2025-2-7966,01,S-BLUSA / TOP,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,10564,CINZA CLARO,4,13,315,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,98949,98949,061669,05461,22/11/2026,2647,11 - SEM 47 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,30/09/2026,68,-1,4,315,,,0,0,100,0,0,2647,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,"10,1584",,A29,0,0,T00,TOP CURTO (TOP),"mbossing alt - 4,00 - est. 1 cor metzalizado",PP SAMPLE ENV 10/07 -,"22,85",22/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,07/08/2026,11/8/2026,,1,,,2641,0,,0,00.577.158/0001-29,
077666,1,834,,,0,11 - SEM 47 - 2026,6,,9 lcc,0,OP PRODUÇÃO,0,T030,TOP MC C/ APLIQUE,B,8 SEMANAS,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,25/10/2026,00/01/1900,86,DISNEY C&A,CONFECCOES ONEDA LTDA,01.16.01.3157,TOP CURTO / 2025-2-7966,01,S-BLUSA / TOP,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,10564,CINZA CLARO,6,14,566,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,98949,98949,061669,05461,22/11/2026,2647,11 - SEM 47 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,30/09/2026,68,-1,4,566,,,0,0,100,0,0,2647,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,"10,1584",,A29,0,0,T00,TOP CURTO (TOP),"mbossing alt - 4,00 - est. 1 cor metzalizado",PP SAMPLE ENV 10/07 -,"22,85",22/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,07/08/2026,11/8/2026,,1,,,2641,0,,0,00.577.158/0001-29,
077666,1,834,,,0,11 - SEM 47 - 2026,6,,9 lcc,0,OP PRODUÇÃO,0,T030,TOP MC C/ APLIQUE,B,8 SEMANAS,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,25/10/2026,00/01/1900,86,DISNEY C&A,CONFECCOES ONEDA LTDA,01.16.01.3157,TOP CURTO / 2025-2-7966,01,S-BLUSA / TOP,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,10564,CINZA CLARO,8,15,637,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,98949,98949,061669,05461,22/11/2026,2647,11 - SEM 47 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,30/09/2026,68,-1,4,637,,,0,0,100,0,0,2647,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,"10,1584",,A29,0,0,T00,TOP CURTO (TOP),"mbossing alt - 4,00 - est. 1 cor metzalizado",PP SAMPLE ENV 10/07 -,"22,85",22/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,07/08/2026,11/8/2026,,1,,,2641,0,,0,00.577.158/0001-29,
077666,1,834,,,0,11 - SEM 47 - 2026,6,,9 lcc,0,OP PRODUÇÃO,0,T030,TOP MC C/ APLIQUE,B,8 SEMANAS,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,25/10/2026,00/01/1900,86,DISNEY C&A,CONFECCOES ONEDA LTDA,01.16.01.3157,TOP CURTO / 2025-2-7966,01,S-BLUSA / TOP,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,10564,CINZA CLARO,10,16,531,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,98949,98949,061669,05461,22/11/2026,2647,11 - SEM 47 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,30/09/2026,68,-1,4,531,,,0,0,100,0,0,2647,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,"10,1584",,A29,0,0,T00,TOP CURTO (TOP),"mbossing alt - 4,00 - est. 1 cor metzalizado",PP SAMPLE ENV 10/07 -,"22,85",22/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,07/08/2026,11/8/2026,,1,,,2641,0,,0,00.577.158/0001-29,
077666,1,834,,,0,11 - SEM 47 - 2026,6,,9 lcc,0,OP PRODUÇÃO,0,T030,TOP MC C/ APLIQUE,B,8 SEMANAS,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,25/10/2026,00/01/1900,86,DISNEY C&A,CONFECCOES ONEDA LTDA,01.16.01.3157,TOP CURTO / 2025-2-7966,01,S-BLUSA / TOP,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,10564,CINZA CLARO,12,17,492,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,98949,98949,061669,05461,22/11/2026,2647,11 - SEM 47 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,30/09/2026,68,-1,4,492,,,0,0,100,0,0,2647,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,"10,1584",,A29,0,0,T00,TOP CURTO (TOP),"mbossing alt - 4,00 - est. 1 cor metzalizado",PP SAMPLE ENV 10/07 -,"22,85",22/11/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,07/08/2026,11/8/2026,,1,,,2641,0,,0,00.577.158/0001-29,
077667,1,834,,,0,12 - SEM 50 - 2026,6,,9 lcc,0,OP PRODUÇÃO,0,T030,TOP MC C/ APLIQUE,B,8 SEMANAS,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,25/10/2026,00/01/1900,86,DISNEY C&A,CONFECCOES ONEDA LTDA,01.16.01.3157,TOP CURTO / 2025-2-7966,01,S-BLUSA / TOP,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,10564,CINZA CLARO,4,13,255,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,98950,98950,061670,05461,13/12/2026,2650,12 - SEM 50 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,04/11/2026,89,-1,4,255,,,0,0,100,0,0,2650,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,"10,1584",,A29,0,0,T00,TOP CURTO (TOP),"mbossing alt - 4,00 - est. 1 cor metzalizado",PP SAMPLE ENV 10/07 -,"22,85",13/12/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,07/08/2026,12/13/2026,,1,,,2641,0,,0,00.577.158/0001-29,
077667,1,834,,,0,12 - SEM 50 - 2026,6,,9 lcc,0,OP PRODUÇÃO,0,T030,TOP MC C/ APLIQUE,B,8 SEMANAS,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,25/10/2026,00/01/1900,86,DISNEY C&A,CONFECCOES ONEDA LTDA,01.16.01.3157,TOP CURTO / 2025-2-7966,01,S-BLUSA / TOP,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,10564,CINZA CLARO,6,14,459,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,98950,98950,061670,05461,13/12/2026,2650,12 - SEM 50 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,04/11/2026,89,-1,4,459,,,0,0,100,0,0,2650,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,"10,1584",,A29,0,0,T00,TOP CURTO (TOP),"mbossing alt - 4,00 - est. 1 cor metzalizado",PP SAMPLE ENV 10/07 -,"22,85",13/12/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,07/08/2026,12/13/2026,,1,,,2641,0,,0,00.577.158/0001-29,
077667,1,834,,,0,12 - SEM 50 - 2026,6,,9 lcc,0,OP PRODUÇÃO,0,T030,TOP MC C/ APLIQUE,B,8 SEMANAS,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,25/10/2026,00/01/1900,86,DISNEY C&A,CONFECCOES ONEDA LTDA,01.16.01.3157,TOP CURTO / 2025-2-7966,01,S-BLUSA / TOP,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,10564,CINZA CLARO,8,15,516,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,98950,98950,061670,05461,13/12/2026,2650,12 - SEM 50 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,04/11/2026,89,-1,4,516,,,0,0,100,0,0,2650,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,"10,1584",,A29,0,0,T00,TOP CURTO (TOP),"mbossing alt - 4,00 - est. 1 cor metzalizado",PP SAMPLE ENV 10/07 -,"22,85",13/12/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,07/08/2026,12/13/2026,,1,,,2641,0,,0,00.577.158/0001-29,
077667,1,834,,,0,12 - SEM 50 - 2026,6,,9 lcc,0,OP PRODUÇÃO,0,T030,TOP MC C/ APLIQUE,B,8 SEMANAS,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,25/10/2026,00/01/1900,86,DISNEY C&A,CONFECCOES ONEDA LTDA,01.16.01.3157,TOP CURTO / 2025-2-7966,01,S-BLUSA / TOP,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,10564,CINZA CLARO,10,16,431,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,98950,98950,061670,05461,13/12/2026,2650,12 - SEM 50 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,04/11/2026,89,-1,4,431,,,0,0,100,0,0,2650,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,"10,1584",,A29,0,0,T00,TOP CURTO (TOP),"mbossing alt - 4,00 - est. 1 cor metzalizado",PP SAMPLE ENV 10/07 -,"22,85",13/12/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,07/08/2026,12/13/2026,,1,,,2641,0,,0,00.577.158/0001-29,
077667,1,834,,,0,12 - SEM 50 - 2026,6,,9 lcc,0,OP PRODUÇÃO,0,T030,TOP MC C/ APLIQUE,B,8 SEMANAS,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,25/10/2026,00/01/1900,86,DISNEY C&A,CONFECCOES ONEDA LTDA,01.16.01.3157,TOP CURTO / 2025-2-7966,01,S-BLUSA / TOP,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,10564,CINZA CLARO,12,17,399,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,98950,98950,061670,05461,13/12/2026,2650,12 - SEM 50 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,04/11/2026,89,-1,4,399,,,0,0,100,0,0,2650,001,T54A - LICENSE MASC.,30,SORTER,N,N,SSNN,"10,1584",,A29,0,0,T00,TOP CURTO (TOP),"mbossing alt - 4,00 - est. 1 cor metzalizado",PP SAMPLE ENV 10/07 -,"22,85",13/12/2026,3,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,07/08/2026,12/13/2026,,1,,,2641,0,,0,00.577.158/0001-29,
077715,1,834,,,0,10 - SEM 42 - 2026,6,10/12,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,05/09/2027,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.14.00.7267Q,SHORTS / 2025-2-12525,02,I-SHORTS / BOTTON,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,656,AZUL,1,10,41,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,104209,104209,061872,05461,18/10/2026,2642,10 - SEM 42 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,09/09/2026,33,-1,4,41,,,0,0,100,0,0,2642,003,T52A - BBO,30,SORTER,N,N,SSNN,"21,0479",,(ASQ4),0,0,B00,SHORTS (BOTTON),,"R$147,06/milheiro","24,7",18/10/2026,1,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,12/10/2026,10/18/2026,,1,,,2640,0,,0,00.577.158/0001-29,
077715,1,834,,,0,10 - SEM 42 - 2026,6,10/12,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,05/09/2027,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.14.00.7267Q,SHORTS / 2025-2-12525,02,I-SHORTS / BOTTON,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,656,AZUL,2,11,268,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,104209,104209,061872,05461,18/10/2026,2642,10 - SEM 42 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,09/09/2026,33,-1,4,268,,,0,0,100,0,0,2642,003,T52A - BBO,30,SORTER,N,N,SSNN,"21,0479",,(ASQ4),0,0,B00,SHORTS (BOTTON),,"R$147,06/milheiro","24,7",18/10/2026,1,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,12/10/2026,10/18/2026,,1,,,2640,0,,0,00.577.158/0001-29,
077715,1,834,,,0,10 - SEM 42 - 2026,6,10/12,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,05/09/2027,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.14.00.7267Q,SHORTS / 2025-2-12525,02,I-SHORTS / BOTTON,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,656,AZUL,3,12,268,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,104209,104209,061872,05461,18/10/2026,2642,10 - SEM 42 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,09/09/2026,33,-1,4,268,,,0,0,100,0,0,2642,003,T52A - BBO,30,SORTER,N,N,SSNN,"21,0479",,(ASQ4),0,0,B00,SHORTS (BOTTON),,"R$147,06/milheiro","24,7",18/10/2026,1,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,12/10/2026,10/18/2026,,1,,,2640,0,,0,00.577.158/0001-29,
077715,1,834,,,0,10 - SEM 42 - 2026,6,10/12,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,05/09/2027,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.14.00.7267Q,SHORTS / 2025-2-12525,02,I-SHORTS / BOTTON,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,656,AZUL,4,13,288,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,104209,104209,061872,05461,18/10/2026,2642,10 - SEM 42 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,09/09/2026,33,-1,4,288,,,0,0,100,0,0,2642,003,T52A - BBO,30,SORTER,N,N,SSNN,"21,0479",,(ASQ4),0,0,B00,SHORTS (BOTTON),,"R$147,06/milheiro","24,7",18/10/2026,1,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,12/10/2026,10/18/2026,,1,,,2640,0,,0,00.577.158/0001-29,
077715,1,834,,,0,10 - SEM 42 - 2026,6,10/12,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,05/09/2027,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.14.00.7267Q,SHORTS / 2025-2-12525,02,I-SHORTS / BOTTON,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,656,AZUL,5,58,144,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,104209,104209,061872,05461,18/10/2026,2642,10 - SEM 42 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,09/09/2026,33,-1,4,144,,,0,0,100,0,0,2642,003,T52A - BBO,30,SORTER,N,N,SSNN,"21,0479",,(ASQ4),0,0,B00,SHORTS (BOTTON),,"R$147,06/milheiro","24,7",18/10/2026,1,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,12/10/2026,10/18/2026,,1,,,2640,0,,0,00.577.158/0001-29,
077718,1,834,,,0,10 - SEM 44 - 2026,6,10/12,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,05/09/2027,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.14.00.7267Q,SHORTS / 2025-2-12525,02,I-SHORTS / BOTTON,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,656,AZUL,1,10,227,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,107566,107566,061874,05461,01/11/2026,2644,10 - SEM 44 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,23/09/2026,47,-1,4,227,,,0,0,100,0,0,2644,003,T52A - BBO,30,SORTER,N,N,SSNN,"21,0479",,(ASQ4),0,0,B00,SHORTS (BOTTON),,"R$147,06/milheiro","24,7",01/11/2026,1,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,10/08/2026,11/1/2026,,1,,,2640,0,,0,00.577.158/0001-29,
077718,1,834,,,0,10 - SEM 44 - 2026,6,10/12,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,05/09/2027,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.14.00.7267Q,SHORTS / 2025-2-12525,02,I-SHORTS / BOTTON,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,656,AZUL,2,11,381,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,107566,107566,061874,05461,01/11/2026,2644,10 - SEM 44 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,23/09/2026,47,-1,4,381,,,0,0,100,0,0,2644,003,T52A - BBO,30,SORTER,N,N,SSNN,"21,0479",,(ASQ4),0,0,B00,SHORTS (BOTTON),,"R$147,06/milheiro","24,7",01/11/2026,1,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,10/08/2026,11/1/2026,,1,,,2640,0,,0,00.577.158/0001-29,
077718,1,834,,,0,10 - SEM 44 - 2026,6,10/12,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,05/09/2027,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.14.00.7267Q,SHORTS / 2025-2-12525,02,I-SHORTS / BOTTON,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,656,AZUL,3,12,402,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,107566,107566,061874,05461,01/11/2026,2644,10 - SEM 44 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,23/09/2026,47,-1,4,402,,,0,0,100,0,0,2644,003,T52A - BBO,30,SORTER,N,N,SSNN,"21,0479",,(ASQ4),0,0,B00,SHORTS (BOTTON),,"R$147,06/milheiro","24,7",01/11/2026,1,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,10/08/2026,11/1/2026,,1,,,2640,0,,0,00.577.158/0001-29,
077718,1,834,,,0,10 - SEM 44 - 2026,6,10/12,9 lcc,0,OP PRODUÇÃO,0,000,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,TIN,TIN - TINTURARIA,,,Lib corte,,05/09/2027,00/01/1900,85,SEM LICENSA C&A,CONFECCOES ONEDA LTDA,01.14.00.7267Q,SHORTS / 2025-2-12525,02,I-SHORTS / BOTTON,S,CEAR,CEAR - FEIRA SUMMER II 2026 (PROD AS BS) REPEATS,656,AZUL,4,13,371,0,0,0,0,11/09/2026,9/14/2026,902,PCP/TINTURARIA/CORTE/COSTURA/EXPEDIÇÃO,12,,LAB-APROVAÇÃO LOTE TINTURARIA,0,PC,LIBERADO PARA PRODUÇÂO,C&A MODAS S.A.,107566,107566,061874,05461,01/11/2026,2644,10 - SEM 44 - 2026,(47) 3332-5004,0,,,0030,C&A MODAS,23/09/2026,47,-1,4,371,,,0,0,100,0,0,2644,003,T52A - BBO,30,SORTER,N,N,SSNN,"21,0479",,(ASQ4),0,0,B00,SHORTS (BOTTON),,"R$147,06/milheiro","24,7",01/11/2026,1,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,1,10/08/2026,11/1/2026,,1,,,2640,0,,0,00.577.158/0001-29,
