Número,Mov,Facção,Transporte,Unitário,Desc Período OP,Ficha,Produto Custo,Observação,Descrição2,Peso Talhado,Índice,Grupo Prod,Desc Grupo Prod,Comp1,Comp2,Preço Produto,Entrega,Qtde Estampa,Preço Inv,Cidade,Endereço,Número End,Bairro,Fantasia,Dias,Dt Inicio,Dt Final,Tab Observação,Posse,Setor Reprocesso,Desc Reprocesso,Prog Setor,Dias Semana,Codigo2,Preço OP,Cliente Cnpj,Local,Nome Transp,Ord Setor,Local Produto,Tipo OP,Desc Tipo OP,Fac Operadores,Família,Desc Família,Grupo Família,Desc Grupo Família,Grupo Fac,Desc Grupo Fac,Grupo Setor,Desc Grupo Setor,Pedidos Prog,Nota Remessa,Descrição do Local,Retorno das Peças,Dt Limite,Dt Entrega,Marca,Desc Marca,Descrição Facção,Código,Produto Descrição,Parte,Desc Parte,Estoque,Etiqueta,Desc Etiqueta,Cor,Desc Cor,Tamanho,Ord Tam,Qtde Original,Qtde,Qtde Segunda,Qtde Incompleta,Qtde Faltante,Data Saída,Data Retorno,Fluxo,Desc Fluxo,Setor,Obs,Desc Setor,Tabela Preço,UN,Produto Status,Cliente Ped,Ped Cliente,RIS,Pedido,Pedido Codcli,Dt Fatura Ped,Ped Período,Ped Desc Período,Cliente Telefone,Cliente Consumos,Observação OF2,Dt Prevista,Grupo Cli,Desc Grupo Cli,Dt Prev Mov,Dias Fatura,Dias Retorno,Dias Parado,Qtde Pend,Preço Custo,Preço,Tempo,Tempo Total,Perc,Tab Cli Preço,Preço Padrão,Período OP,Coleção,Desc Coleção,Linha,Desc Linha,Soma Peças,Reprocesso,Opções
077312,0,834,,0,AMOSTRA,,0,,,0,0,T00,TOP CURTO (TOP),"cust alternativo: tag 0,80 / transfer 0,60",,0,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,26/06/2026,26/07/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,139,CENTAURO,CONFECCOES ONEDA LTDA,05.20.00.0160A,TOP CURTO,CO,COR,N,58A,58A - AW27 CENTAURO - INVERNO 27 - ASICS,50,A DEFINIR,M,22,4,0,0,0,0,26/06/2026,26/06/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-89,89,4,,,0,0,0,0,0,A,51,CENTAURO,11,MASCULINO,N,N,SSNN
077313,0,834,,0,AMOSTRA,,0,,,0,0,T00,TOP CURTO (TOP),"cust alternativo: tag 0,80 / transfer 0,60",,0,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,26/06/2026,26/07/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,139,CENTAURO,CONFECCOES ONEDA LTDA,05.20.00.0160B,TOP CURTO,CO,COR,N,58A,58A - AW27 CENTAURO - INVERNO 27 - ASICS,50,A DEFINIR,M,22,4,0,0,0,0,26/06/2026,26/06/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-89,89,4,,,0,0,0,0,0,A,51,CENTAURO,11,MASCULINO,N,N,SSNN
077314,0,834,,0,AMOSTRA,,0,,,0,0,T00,TOP CURTO (TOP),"cust alternativo: tag 0,80 / transfer 0,60",,0,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,26/06/2026,26/07/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,139,CENTAURO,CONFECCOES ONEDA LTDA,05.20.00.0160C,TOP CURTO,CO,COR,N,58A,58A - AW27 CENTAURO - INVERNO 27 - ASICS,50,A DEFINIR,M,22,4,0,0,0,0,26/06/2026,26/06/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-89,89,4,,,0,0,0,0,0,A,51,CENTAURO,11,MASCULINO,N,N,SSNN
077383,0,834,,0,AMOSTRA,20/07,0,,B30,0,0,T00,TOP CURTO (TOP),,,0,00/01/1900,4,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,07/07/2026,07/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,,,00/01/1900,23/06/2021,139,CENTAURO,CONFECCOES ONEDA LTDA,05.20.00.0158-2,TOP CURTO,CO,COR,N,58A,58A - AW27 CENTAURO - INVERNO 27 - ASICS,50,A DEFINIR,M,22,4,0,0,0,0,07/07/2026,07/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-78,78,4,,,0,0,0,0,0,A,51,CENTAURO,11,MASCULINO,N,N,SSNN
077384,0,834,,0,AMOSTRA,20/07,0,,B30,0,0,T00,TOP CURTO (TOP),,,0,00/01/1900,4,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,07/07/2026,07/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,,,00/01/1900,23/06/2021,139,CENTAURO,CONFECCOES ONEDA LTDA,05.20.00.0158-3,TOP CURTO,CO,COR,N,58A,58A - AW27 CENTAURO - INVERNO 27 - ASICS,50,A DEFINIR,M,22,4,0,0,0,0,07/07/2026,07/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-78,78,4,,,0,0,0,0,0,A,51,CENTAURO,11,MASCULINO,N,N,SSNN
077398,0,834,,0,AMOSTRA,31/07,0,,B31,0,0,T21,VESTIDO (TOP),"Rot 3 cores PIG R$ 21, processo completo",,0,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,09/07/2026,09/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.17.00.0639,VESTIDO / HRTE158,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,XP,64,4,0,0,0,0,09/07/2026,09/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-76,76,4,,,0,0,0,0,0,A,H06,T59 - HERING TEEN A,5,CAIXA - LR,N,N,SSNN
077399,0,834,,0,AMOSTRA,31/07,0,,B31,0,0,T00,TOP CURTO (TOP),"Rot 3 cores PIG R$ 21, processo completo",,0,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,09/07/2026,09/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.17.00.0640,TOP CURTO / HRTE163,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,XP,64,4,0,0,0,0,09/07/2026,09/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-76,76,4,,,0,0,0,0,0,A,H06,T59 - HERING TEEN A,5,CAIXA - LR,N,N,SSNN
077419,0,834,,0,AMOSTRA,07/08,0,,B32,0,0,T00,TOP CURTO (TOP),"Rot 3 cores PIG R$ 21, processo completo",,34,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,13/07/2026,13/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.15.00.0645,TOP CURTO / HKF248,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,6,14,4,0,0,0,0,13/07/2026,13/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-72,72,4,,,0,0,0,0,0,A,H02,T53 - HERING KIDS A,5,CAIXA - LR,N,N,SSNN
077420,0,834,,0,AMOSTRA,07/08,0,,B32,0,0,T00,TOP CURTO (TOP),"Rot 5 cores PIG R$ 23, processo completo",,34,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,13/07/2026,13/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.15.00.0646,TOP CURTO / HKF254,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,6,14,4,0,0,0,0,13/07/2026,13/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-72,72,4,,,0,0,0,0,0,A,H02,T53 - HERING KIDS A,5,CAIXA - LR,N,N,SSNN
077422,0,834,,0,AMOSTRA,03/08,0,,B32,0,0,T13,POLO CURTO (TOP),,,34,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,13/07/2026,13/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.15.00.0647,POLO CURTO / HKF257,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,6,14,4,0,0,0,0,13/07/2026,13/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-72,72,4,,,0,0,0,0,0,A,H02,T53 - HERING KIDS A,5,CAIXA - LR,N,N,SSNN
077423,0,834,,0,AMOSTRA,31/07,0,,B31,0,0,B01,CALÇA (BOTTON),,,34,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,13/07/2026,13/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.15.00.0648,CALÇA / HKF267,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,6,14,4,0,0,0,0,13/07/2026,13/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-72,72,4,,,0,0,0,0,0,A,H02,T53 - HERING KIDS A,5,CAIXA - LR,N,N,SSNN
077424,0,834,,0,AMOSTRA,07/08,0,,B32,0,0,T00,TOP CURTO (TOP),"Rot 3 cores PIG R$ 21, processo completo",,34,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,13/07/2026,13/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.15.00.0649,TOP CURTO / HKF270,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,6,14,4,0,0,0,0,13/07/2026,13/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-72,72,4,,,0,0,0,0,0,A,H02,T53 - HERING KIDS A,5,CAIXA - LR,N,N,SSNN
077425,0,834,,0,AMOSTRA,31/07,0,,B31,0,0,T00,TOP CURTO (TOP),"Rot 5 cores PIG R$ 23, processo completo",,34,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,13/07/2026,13/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.15.00.0650,TOP CURTO / HKF272,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,6,14,4,0,0,0,0,13/07/2026,13/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-72,72,4,,,0,0,0,0,0,A,H02,T53 - HERING KIDS A,5,CAIXA - LR,N,N,SSNN
077426,0,834,,0,AMOSTRA,31/07,0,,B32,0,0,T21,VESTIDO (TOP),,,34,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,13/07/2026,13/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.15.00.0651,VESTIDO / HKF276,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,6,14,4,0,0,0,0,13/07/2026,13/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-72,72,4,,,0,0,0,0,0,A,H02,T53 - HERING KIDS A,5,CAIXA - LR,N,N,SSNN
077427,0,834,,0,AMOSTRA,31/07,0,,B31,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),"Rot 4 cores PIG R$ 22, processo completo","Etq decorativa, custo alternativo da etiqueta do produto 13.15.00.0414",34,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,13/07/2026,13/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.15.00.0652,CONJUNTO CURTO / HKF283,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,6,14,4,0,0,0,0,13/07/2026,13/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-72,72,4,,,0,0,0,0,0,A,H02,T53 - HERING KIDS A,5,CAIXA - LR,N,N,SSNN
077428,0,834,,0,AMOSTRA,31/07,0,,B31,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),,,34,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,13/07/2026,13/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.15.00.0653,CONJUNTO CURTO / HKF284,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,6,14,4,0,0,0,0,13/07/2026,13/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-72,72,4,,,0,0,0,0,0,A,H02,T53 - HERING KIDS A,5,CAIXA - LR,N,N,SSNN
077429,0,834,,0,AMOSTRA,31/07,0,,B31,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),,,34,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,13/07/2026,13/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.15.00.0654,CONJUNTO CURTO / HKF285-1,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,6,14,4,0,0,0,0,13/07/2026,13/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-72,72,4,,,0,0,0,0,0,A,H02,T53 - HERING KIDS A,5,CAIXA - LR,N,N,SSNN
077430,0,834,,0,AMOSTRA,05/08,0,,B32,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),"Rot 2 cores PIG R$ 20, processo completo","R$: 4,65 COM PROTEÇÃO",34,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,13/07/2026,13/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.15.00.0655,CONJUNTO CURTO / HKF286-1,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,6,14,4,0,0,0,0,13/07/2026,13/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-72,72,4,,,0,0,0,0,0,A,H02,T53 - HERING KIDS A,5,CAIXA - LR,N,N,SSNN
077431,0,834,,0,AMOSTRA,31/07,0,,B31,0,0,B00,SHORTS (BOTTON),"Rot 5 cores PIG R$ 23, processo completo",,34,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,13/07/2026,13/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.15.00.0656,SHORTS / HKF260,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,6,14,4,0,0,0,0,13/07/2026,13/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-72,72,4,,,0,0,0,0,0,A,H02,T53 - HERING KIDS A,5,CAIXA - LR,N,N,SSNN
077432,0,834,,0,AMOSTRA,31/07,0,,B31,0,0,B02,SAIA (BOTTON),"Rot 4 cores PIG R$ 22, processo completo",,34,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,13/07/2026,13/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.15.00.0657,SAIA / HKF264,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,6,14,4,0,0,0,0,13/07/2026,13/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-72,72,4,,,0,0,0,0,0,A,H02,T53 - HERING KIDS A,5,CAIXA - LR,N,N,SSNN
077457,0,834,,0,AMOSTRA,31/07,0,,B31,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),,,0,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,13/07/2026,13/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.16.00.0641,CONJUNTO CURTO / HKM218,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,6,14,4,0,0,0,0,13/07/2026,13/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-72,72,4,,,0,0,0,0,0,A,H01,T54 - HERING KIDS O,5,CAIXA - LR,N,N,SSNN
077458,0,834,,0,AMOSTRA,31/07,0,,B31,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),,,0,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,13/07/2026,13/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.16.00.0642,CONJUNTO CURTO / HKM219,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,6,14,4,0,0,0,0,13/07/2026,13/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-72,72,4,,,0,0,0,0,0,A,H01,T54 - HERING KIDS O,5,CAIXA - LR,N,N,SSNN
077459,0,834,,0,AMOSTRA,31/07,0,,B31,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),,,0,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,13/07/2026,13/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.16.00.0643,CONJUNTO CURTO / HKM220,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,6,14,4,0,0,0,0,13/07/2026,13/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-72,72,4,,,0,0,0,0,0,A,H01,T54 - HERING KIDS O,5,CAIXA - LR,N,N,SSNN
077460,0,834,,0,AMOSTRA,31/07,0,,B31,0,0,C00,CONJUNTO CURTO (TOP/BOTTON),,,0,00/01/1900,0,0,GASPAR,AVENIDA DEPUTADO FRANCISCO MASTELLA,3955,SETE DE SETEMBRO,,0,13/07/2026,13/08/2026,,1,,,,0,,0,00.577.158/0001-29,,,0,1 Ag F,0,OP PRODUÇÃO,0,0,CLASSIFICAR MODELO/FAMILIA,,,0097,GERAL,PRD,PRD - FASE PRODUTO,,,Agu retor Feira / pos fei,,00/01/1900,23/06/2021,149,SEM LICENÇA HERING,CONFECCOES ONEDA LTDA,13.16.00.0644,CONJUNTO CURTO / HKM221,CO,COR,N,HXV,HXV - HERING VERÃO 2027,50,A DEFINIR,6,14,4,0,0,0,0,13/07/2026,13/07/2026,D41,FLUXO DE PENDENCIA DE COR,D01,,PENDENTE COR NOVA,0,PC,PENDENTE DESENVOLVIMENTO,,,,,,00/01/1900,,,(47) 3332-5004,0,,,,,,0,-72,72,4,,,0,0,0,0,0,A,H01,T54 - HERING KIDS O,5,CAIXA - LR,N,N,SSNN
